Match ID,Data Set 1,Data Set 2,Status,label,y_pred,y_pred_label
4818,1521-2231821INSC-(22-23),2231821,Partial Matched,1,1,Partial Match
4819,1433-2231836INSC-(22-23),2231836,Partial Matched,1,1,Partial Match
4820,1285-2231848INSC-(22-23),2231848,Partial Matched,1,1,Partial Match
4821,1484-2231869INSC-(22-23),2231869,Partial Matched,1,1,Partial Match
4822,1926-2231961INSC-(22-23),2231961,Partial Matched,1,1,Partial Match
4823,1913-2231962INSC-(22-23),2231962,Partial Matched,1,1,Partial Match
4824,1531-2231963INSC-(22-23),2231963,Partial Matched,1,1,Partial Match
4825,1812-2231966INSC--22-23--(22-23),2231966,Partial Matched,1,1,Partial Match
4826,1356-22313967INSC-(22-23),2231967,Partial Matched,1,1,Partial Match
4827,1643-2231968INSC-(22-23),2231968,Partial Matched,1,1,Partial Match
4828,1796-2231969INSC--22-23--(22-23),2231969,Partial Matched,1,1,Partial Match
4829,1962-2231976INSC-(22-23),2231976,Partial Matched,1,1,Partial Match
4830,1654-2231977INSC-(22-23),2231977,Partial Matched,1,1,Partial Match
4831,1436-2231978INSC-(22-23),2231978,Partial Matched,1,1,Partial Match
4832,1673-2231979INSC-(22-23),2231979,Partial Matched,1,1,Partial Match
4833,1341-2231980INSC-(22-23),2231980,Partial Matched,1,1,Partial Match
4834,1487-2231981INSC-(22-23),2231981,Partial Matched,1,1,Partial Match
4835,1283-2231982insc-(22-23),2231982,Partial Matched,1,1,Partial Match
4836,1795-2231983INSC--22-23--(22-23),2231983,Partial Matched,1,1,Partial Match
4837,1433-2231984INSC-(22-23),2231984,Partial Matched,1,1,Partial Match
4838,1329-2231986INSC-(22-23),2231986,Partial Matched,1,1,Partial Match
4839,1973-2231987INSC-(22-23),2231987,Partial Matched,1,1,Partial Match
4840,1466-2231988INSC-(22-23),2231988,Partial Matched,1,1,Partial Match
4841,1981-2231989INSC-(22-23),2231989,Partial Matched,1,1,Partial Match
4842,1434-2231990INSC-(22-23),2231990,Partial Matched,1,1,Partial Match
4843,1493-2231991INSC-(22-23),2231991,Partial Matched,1,1,Partial Match
4844,1376-2231992INSC--22-23--(22-23),2231992,Partial Matched,1,1,Partial Match
4845,1295-2231998INSC-(22-23),2231998,Partial Matched,1,1,Partial Match
4846,1497-2232001INSC-(22-23),2232001,Partial Matched,1,1,Partial Match
4847,1472-2232002INSC-(22-23),2232002,Partial Matched,1,1,Partial Match
4848,1925-2232003INSC-(22-23),2232003,Partial Matched,1,1,Partial Match
4849,1502-2232004INSC-(22-23),2232004,Partial Matched,1,1,Partial Match
4850,1512-2232008INSC-(22-23),2232008,Partial Matched,1,1,Partial Match
4851,1641-2232009INSC--22-23--(22-23),2232009,Partial Matched,1,1,Partial Match
4852,1485-2232010INSC-(22-23),2232010,Partial Matched,1,1,Partial Match
4853,1674-2232013INSC-(22-23),2232013,Partial Matched,1,1,Partial Match
4854,1522-2232014INSC-(22-23),2232014,Partial Matched,1,1,Partial Match
4855,1456-2232015INSC-(22-23),2232015,Partial Matched,1,1,Partial Match
4856,1375-2232016INSC-(22-23),2232016,Partial Matched,1,1,Partial Match
4857,1352-2232017INSC-(22-23),2232017,Partial Matched,1,1,Partial Match
4858,1904-2232018INSC-(22-23),2232018,Partial Matched,1,1,Partial Match
4859,1289-2232019INSC-(22-23),2232019,Partial Matched,1,1,Partial Match
4860,1317-2232022INSC-(22-23),2232022,Partial Matched,1,1,Partial Match
4861,1494-2232023INSC-(22-23),2232023,Partial Matched,1,1,Partial Match
4862,1374-2232024INSC-(22-23),2232024,Partial Matched,1,1,Partial Match
4863,1632-2232027INSC-(22-23),2232027,Partial Matched,1,1,Partial Match
4864,1648-2232028INSC--22-23--(22-23),2232028,Partial Matched,1,1,Partial Match
4865,1346-2232053INSC-(22-23),2232053,Partial Matched,1,1,Partial Match
4866,1903-2232054insc-(22-23),2232054,Partial Matched,1,1,Partial Match
4867,1324-2232055INSC-(22-23),2232055,Partial Matched,1,1,Partial Match
4868,1337-2232058INSC-(22-23),2232058,Partial Matched,1,1,Partial Match
4869,1521-2232059INSC-(22-23),2232059,Partial Matched,1,1,Partial Match
4870,1492-2232060INSC-(22-23),2232060,Partial Matched,1,1,Partial Match
4871,1366-2232061INSC-(22-23),2232061,Partial Matched,1,1,Partial Match
4872,1465-2232073INSC-(22-23),2232073,Partial Matched,1,1,Partial Match
4873,1658-2232074INSC-(22-23),2232074,Partial Matched,1,1,Partial Match
4874,1347-2232084INSC-(22-23),2232084,Partial Matched,1,1,Partial Match
4875,1794-2232085INSC--22-23--(22-23),2232085,Partial Matched,1,1,Partial Match
4876,1822-2232087INSC--22-23--(22-23),2232087,Partial Matched,1,1,Partial Match
4877,1978-2232088INSC-(22-23),2232088,Partial Matched,1,1,Partial Match
4878,1455-2232089INSC--22-23--(22-23),2232089,Partial Matched,1,1,Partial Match
4879,1311-2232090INSC-(22-23),2232090,Partial Matched,1,1,Partial Match
4880,1501-2232091INSC-(22-23),2232091,Partial Matched,1,1,Partial Match
4881,1677-2232100INSC-(22-23),2232100,Partial Matched,1,1,Partial Match
4882,1484-2232101INSC--22-23--(22-23),2232101,Partial Matched,1,1,Partial Match
4883,1695-2232102INSC-(22-23),2232102,Partial Matched,1,1,Partial Match
4884,1323-2232106INSC-(22-23),2232106,Partial Matched,1,1,Partial Match
4885,1483-2232107INSC--22-23--(22-23),2232107,Partial Matched,1,1,Partial Match
4886,1459-2232108INSC-(22-23),2232108,Partial Matched,1,1,Partial Match
4887,1318-2232109INSC-(22-23),2232109,Partial Matched,1,1,Partial Match
4888,1315-2232114INSC-(22-23),2232114,Partial Matched,1,1,Partial Match
4889,1286-2232115INSC-(22-23),2232115,Partial Matched,1,1,Partial Match
4890,1974-2232123INSC-(22-23),2232123,Partial Matched,1,1,Partial Match
4891,1655-2232124INSC-(22-23),2232124,Partial Matched,1,1,Partial Match
4892,1354-2232128INSC-(22-23),2232128,Partial Matched,1,1,Partial Match
4893,1646-2232129INSC-(22-23),2232129,Partial Matched,1,1,Partial Match
4894,1499-2232131INSC-(22-23),2232131,Partial Matched,1,1,Partial Match
4895,1488-2232134INSC-(22-23),2232134,Partial Matched,1,1,Partial Match
4896,1813-2232138INSC--22-23--(22-23),2232138,Partial Matched,1,1,Partial Match
4897,1344-2232139INSC-(22-23),2232139,Partial Matched,1,1,Partial Match
4898,1638-2232142INSC-(22-23),2232142,Partial Matched,1,1,Partial Match
4899,1285-2232145insc-(22-23),2232145,Partial Matched,1,1,Partial Match
4900,1645-2232147INSC-(22-23),2232147,Partial Matched,1,1,Partial Match
4901,1675-2232154INSC-(22-23),2232154,Partial Matched,1,1,Partial Match
4902,1317-2232156INSC-(22-23),2232156,Partial Matched,1,1,Partial Match
4903,1456-2232157INSC-(22-23),2232157,Partial Matched,1,1,Partial Match
4904,1455-2232158INSC-(22-23),2232158,Partial Matched,1,1,Partial Match
4905,1433-2232159INSC-(22-23),2232159,Partial Matched,1,1,Partial Match
4906,1643-2232160INSC--22-23--(22-23),2232160,Partial Matched,1,1,Partial Match
4907,1311-2232161INSC-(22-23),2232161,Partial Matched,1,1,Partial Match
4908,1289-2232166insc-(22-23),2232166,Partial Matched,1,1,Partial Match
4909,1645-2232167INSC-(22-23),2232167,Partial Matched,1,1,Partial Match
4910,1647-2232169INSC-(22-23),2232169,Partial Matched,1,1,Partial Match
4911,1638-2232171INSC-(22-23),2232171,Partial Matched,1,1,Partial Match
4912,1297-2232172insc-(22-23),2232172,Partial Matched,1,1,Partial Match
4913,1632-2232174INSC--22-23--(22-23),2232174,Partial Matched,1,1,Partial Match
4914,1459-2232175INSC-(22-23),2232175,Partial Matched,1,1,Partial Match
4915,1354-22321761NSC-(22-23),2232176,Partial Matched,1,1,Partial Match
4916,1373-2232179INSC-(22-23),2232179,Partial Matched,1,1,Partial Match
4917,1648-2232183INSC-(22-23),2232183,Partial Matched,1,1,Partial Match
4918,1315-2232184INSC-(22-23),2232184,Partial Matched,1,1,Partial Match
4919,1521-2232185INSC-(22-23),2232185,Partial Matched,1,1,Partial Match
4920,1484-2232186INSC-(22-23),2232186,Partial Matched,1,1,Partial Match
4921,1531-2232187INSC-(22-23),2232187,Partial Matched,1,1,Partial Match
4922,1337-2232188INSC-(22-23),2232188,Partial Matched,1,1,Partial Match
4923,1285-2232189insc-(22-23),2232189,Partial Matched,1,1,Partial Match
4924,1794-2232193INSC--22-23--(22-23),2232193,Partial Matched,1,1,Partial Match
4925,1347-2232194INSC-(22-23),2232194,Partial Matched,1,1,Partial Match
4926,1646-2232195INSC-(22-23),2232195,Partial Matched,1,1,Partial Match
4927,1488-2232197INSC-(22-23),2232197,Partial Matched,1,1,Partial Match
4928,1904-2232198INSC-(22-23),2232198,Partial Matched,1,1,Partial Match
4929,1655-2232202INSC-(22-23),2232202,Partial Matched,1,1,Partial Match
4930,1984-2232276INSC--22-23--(22-23),2232276,Partial Matched,1,1,Partial Match
4931,1531-2232358INSC-(22-23),2232358,Partial Matched,1,1,Partial Match
4932,1302-2232801INSC-(22-23),2232801,Partial Matched,1,1,Partial Match
4933,1302-2232802INSC-(22-23),2232802,Partial Matched,1,1,Partial Match
4934,1645-2232817INSC-(22-23),2232817,Partial Matched,1,1,Partial Match
4935,1904-2232818insc-(22-23),2232818,Partial Matched,1,1,Partial Match
4936,1641-2232819INSC-(22-23),2232819,Partial Matched,1,1,Partial Match
4937,1522-2232820INSC-(22-23),2232820,Partial Matched,1,1,Partial Match
4938,1632-2232821INSC-(22-23),2232821,Partial Matched,1,1,Partial Match
4939,1648-2232822INSC-(22-23),2232822,Partial Matched,1,1,Partial Match
4940,1521-2232823INSC-(22-23),2232823,Partial Matched,1,1,Partial Match
4941,1638-2232824INSC-(22-23),2232824,Partial Matched,1,1,Partial Match
4942,1643-2232825INSC-(22-23),2232825,Partial Matched,1,1,Partial Match
4943,1354-2232826INSC-(22-23),2232826,Partial Matched,1,1,Partial Match
4944,1315-2232827INSC-(22-23),2232827,Partial Matched,1,1,Partial Match
4945,1433-2232828INSC-(22-23),2232828,Partial Matched,1,1,Partial Match
4946,1794-2232829INSC--22-23--(22-23),2232829,Partial Matched,1,1,Partial Match
4947,1317-2232830INSC-(22-23),2232830,Partial Matched,1,1,Partial Match
4948,1311-2232831INSC-(22-23),2232831,Partial Matched,1,1,Partial Match
4949,1459-2232843INSC-(22-23),2232843,Partial Matched,1,1,Partial Match
4950,1484-2232844INSC-(22-23),2232844,Partial Matched,1,1,Partial Match
4951,1455-2232845INSC-(22-23),2232845,Partial Matched,1,1,Partial Match
4952,1962-2232846INSC-(22-23),2232846,Partial Matched,1,1,Partial Match
4953,1646-2232847INSC--22-23--(22-23),2232847,Partial Matched,1,1,Partial Match
4954,1337-2232848INSC-(22-23),2232848,Partial Matched,1,1,Partial Match
4955,1341-2232849INSC-(22-23),2232849,Partial Matched,1,1,Partial Match
4956,1957-2232850INSC-(22-23),2232850,Partial Matched,1,1,Partial Match
4957,1289-2232851INSC-(22-23),2232851,Partial Matched,1,1,Partial Match
4958,1531-2232852INSC-(22-23),2232852,Partial Matched,1,1,Partial Match
4959,1796-2232853INSC--22-23--(22-23),2232853,Partial Matched,1,1,Partial Match
4960,1488-2232841INSC-(22-23),2232854,Partial Matched,1,1,Partial Match
4961,1354-2232855INSC-(22-23),2232855,Partial Matched,1,1,Partial Match
4962,1342-2232857INSC-(22-23),2232857,Partial Matched,1,1,Partial Match
4963,1492-2232858INSC-(22-23),2232858,Partial Matched,1,1,Partial Match
4964,1813-2232859INSC--22-23--(22-23),2232859,Partial Matched,1,1,Partial Match
4965,1283-2232860insc-(22-23),2232860,Partial Matched,1,1,Partial Match
4966,1297-2232861insc-(22-23),2232861,Partial Matched,1,1,Partial Match
4967,1456-2232862INSC-(22-23),2232862,Partial Matched,1,1,Partial Match
4968,1375-2232863INSC-(22-23),2232863,Partial Matched,1,1,Partial Match
4969,1465-2232864INSC-(22-23),2232864,Partial Matched,1,1,Partial Match
4970,1374-2232865INSC-(22-23),2232865,Partial Matched,1,1,Partial Match
4971,1344-2232866INSC-(22-23),2232866,Partial Matched,1,1,Partial Match
4972,1795-2232867INSC--22-23--(22-23),2232867,Partial Matched,1,1,Partial Match
4973,1822-2232868INSC--22-23--(22-23),2232868,Partial Matched,1,1,Partial Match
4974,1974-2232869insc-(22-23),2232869,Partial Matched,1,1,Partial Match
4975,1493-2232870INSC-(22-23),2232870,Partial Matched,1,1,Partial Match
4976,1485-2232871INSC-(22-23),2232871,Partial Matched,1,1,Partial Match
4977,1677-2232872INSC-(22-23),2232872,Partial Matched,1,1,Partial Match
4978,1531-2232873INSC-(22-23),2232873,Partial Matched,1,1,Partial Match
4979,1695-2232874INSC-(22-23),2232874,Partial Matched,1,1,Partial Match
4980,1675-2232875INSC-(22-23),2232875,Partial Matched,1,1,Partial Match
4981,1352-2232876INSC-(22-23),2232876,Partial Matched,1,1,Partial Match
4982,1433-2232877INSC-(22-23),2232877,Partial Matched,1,1,Partial Match
4983,1501-2232878INSC-(22-23),2232878,Partial Matched,1,1,Partial Match
4984,1455-2232879INSC-(22-23),2232879,Partial Matched,1,1,Partial Match
4985,1631-2232880INSC-(22-23),2232880,Partial Matched,1,1,Partial Match
4986,1484-2232881INSC-(22-23),2232881,Partial Matched,1,1,Partial Match
4987,1653-2232885INSC-(22-23),2232885,Partial Matched,1,1,Partial Match
4988,1492-2232886INSC-(22-23),2232886,Partial Matched,1,1,Partial Match
4989,1456-2232887INSC-(22-23),2232887,Partial Matched,1,1,Partial Match
4990,1459-2232888INSC-(22-23),2232888,Partial Matched,1,1,Partial Match
4991,1366-2232890INSC-(22-23),2232890,Partial Matched,1,1,Partial Match
4992,1658-2232891INSC-(22-23),2232891,Partial Matched,1,1,Partial Match
4993,1965-2232892INSC-(22-23),2232892,Partial Matched,1,1,Partial Match
4994,1472-2232893INSC-(22-23),2232893,Partial Matched,1,1,Partial Match
4995,1295-2232894insc-(22-23),2232894,Partial Matched,1,1,Partial Match
4996,1673-2232895INSC-(22-23),2232895,Partial Matched,1,1,Partial Match
4997,1647-2232896INSC-(22-23),2232896,Partial Matched,1,1,Partial Match
4998,1982-2232897INSC-(22-23),2232897,Partial Matched,1,1,Partial Match
4999,1646-2232898INSC-(22-23),2232898,Partial Matched,1,1,Partial Match
5000,1317-2232899INSC-(22-23),2232899,Partial Matched,1,1,Partial Match
5001,1285-2232900insc-(22-23),2232900,Partial Matched,1,1,Partial Match
5002,1978-2232901INSC-(22-23),2232901,Partial Matched,1,1,Partial Match
5003,1983-2232902INSC-(22-23),2232902,Partial Matched,1,1,Partial Match
5004,1692-2232903INSC-(22-23),2232903,Partial Matched,1,1,Partial Match
5005,1337-2232904INSC-(22-23),2232904,Partial Matched,1,1,Partial Match
5006,1962-2232906INSC-(22-23),2232906,Partial Matched,1,1,Partial Match
5007,1521-2232907INSC-(22-23),2232907,Partial Matched,1,1,Partial Match
5008,1512-2232911INSC-(22-23),2232911,Partial Matched,1,1,Partial Match
5009,1323-2232912INSC-(22-23),2232912,Partial Matched,1,1,Partial Match
5010,1648-2232913INSC-(22-23),2232913,Partial Matched,1,1,Partial Match
5011,1488-2232914INSC-(22-23),2232914,Partial Matched,1,1,Partial Match
5012,1483-2232915INSC-(22-23),2232915,Partial Matched,1,1,Partial Match
5013,1318-2232916INSC-(22-23),2232916,Partial Matched,1,1,Partial Match
5014,1289-2232917insc-(22-23),2232917,Partial Matched,1,1,Partial Match
5015,1926-2232918INSC-(22-23),2232918,Partial Matched,1,1,Partial Match
5016,1645-2232919INSC-(22-23),2232919,Partial Matched,1,1,Partial Match
5017,1324-2232921INSC-(22-23),2232921,Partial Matched,1,1,Partial Match
5018,1643-2232922INSC-(22-23),2232922,Partial Matched,1,1,Partial Match
5019,1373-2232923INSC-(22-23),2232923,Partial Matched,1,1,Partial Match
5020,1925-2232925INSC-(22-23),2232925,Partial Matched,1,1,Partial Match
5021,1904-2232926insc-(22-23),2232926,Partial Matched,1,1,Partial Match
5022,1285-2232927INSC-(22-23),2232927,Partial Matched,1,1,Partial Match
5023,1655-2232928INSC-(22-23),2232928,Partial Matched,1,1,Partial Match
5024,1356-2232929INSC-(22-23),2232929,Partial Matched,1,1,Partial Match
5025,1286-2232930INSC-(22-23),2232930,Partial Matched,1,1,Partial Match
5026,1632-2232931INSC-(22-23),2232931,Partial Matched,1,1,Partial Match
5027,1347-2232932INSC-(22-23),2232932,Partial Matched,1,1,Partial Match
5028,1497-2232933INSC-(22-23),2232933,Partial Matched,1,1,Partial Match
5029,1487-2232934INSC-(22-23),2232934,Partial Matched,1,1,Partial Match
5030,1434-2232935INSC-(22-23),2232935,Partial Matched,1,1,Partial Match
5031,1315-2232936INSC-(22-23),2232936,Partial Matched,1,1,Partial Match
5032,1641-2232937INSC-(22-23),2232937,Partial Matched,1,1,Partial Match
5033,1499-2232938INSC-(22-23),2232938,Partial Matched,1,1,Partial Match
5034,1638-2232939INSC-(22-23),2232939,Partial Matched,1,1,Partial Match
5035,1794-2232940INSC--22-23--(22-23),2232940,Partial Matched,1,1,Partial Match
5036,1311-2232941INSC-(22-23),2232941,Partial Matched,1,1,Partial Match
5037,1496-2233227INSC-(22-23),2233227,Partial Matched,1,1,Partial Match
5038,1648-2233228INSC-(22-23),2233228,Partial Matched,1,1,Partial Match
5039,1302-2233262INSC-(22-23),2233262,Partial Matched,1,1,Partial Match
5040,1609-2233263INSC-(22-23),2233263,Partial Matched,1,1,Partial Match
5041,1339-2233266INSC-(22-23),2233266,Partial Matched,1,1,Partial Match
5042,1459-2233316INSC-(22-23),2233316,Partial Matched,1,1,Partial Match
5043,1317-2233319INSC-(22-23),2233319,Partial Matched,1,1,Partial Match
5044,1433-2233320INSC-(22-23),2233320,Partial Matched,1,1,Partial Match
5045,1315-2233321INCS-(22-23),2233321,Partial Matched,1,1,Partial Match
5046,1521-2233332INSC-(22-23),2233332,Partial Matched,1,1,Partial Match
5047,1641-2233333INSC-(22-23),2233333,Partial Matched,1,1,Partial Match
5048,1643-2233334INSC-(22-23),2233334,Partial Matched,1,1,Partial Match
5049,1484-2233345INSC-(22-23),2233345,Partial Matched,1,1,Partial Match
5050,1904-2233346INSC-(22-23),2233346,Partial Matched,1,1,Partial Match
5051,1484-2233351INSC-(22-23),2233351,Partial Matched,1,1,Partial Match
5052,1638-2233352INSC-(22-23),2233352,Partial Matched,1,1,Partial Match
5053,1318-2233356INSC-(22-23),2233356,Partial Matched,1,1,Partial Match
5054,1344-2233360INSC-(22-23),2233360,Partial Matched,1,1,Partial Match
5055,1455-2233361INSC-(22-23),2233361,Partial Matched,1,1,Partial Match
5056,1645-2233364INSC-(22-23),2233364,Partial Matched,1,1,Partial Match
5057,1501-2233365INSC-(22-23),2233365,Partial Matched,1,1,Partial Match
5058,1354-2233366INSC-(22-23),2233366,Partial Matched,1,1,Partial Match
5059,1487-2233367INSC-(22-23),2233367,Partial Matched,1,1,Partial Match
5060,1283-2233368INSC-(22-23),2233368,Partial Matched,1,1,Partial Match
5061,1341-2233369INSC-(22-23),2233369,Partial Matched,1,1,Partial Match
5062,1342-2233370INSC-(22-23),2233370,Partial Matched,1,1,Partial Match
5063,1485-2233371INSC-(22-23),2233371,Partial Matched,1,1,Partial Match
5064,1342-2233372INSC-(22-23),2233372,Partial Matched,1,1,Partial Match
5065,1794-2233373INSC--22-23--(22-23),2233373,Partial Matched,1,1,Partial Match
5066,1648-2233374INSC-(22-23),2233374,Partial Matched,1,1,Partial Match
5067,1499-22233379INSC-(22-23),2233379,Partial Matched,1,1,Partial Match
5068,1658-2233382INSC-(22-23),2233382,Partial Matched,1,1,Partial Match
5069,1531-2233393INSC-(22-23),2233393,Partial Matched,1,1,Partial Match
5070,1286-2233394insc-(22-23),2233394,Partial Matched,1,1,Partial Match
5071,1465-2233397INSC-(22-23),2233397,Partial Matched,1,1,Partial Match
5072,1347-2233398INSC-(22-23),2233398,Partial Matched,1,1,Partial Match
5073,1456-2233406INSC-(22-23),2233406,Partial Matched,1,1,Partial Match
5074,1512-2233437INSC-(22-23),2233437,Partial Matched,1,1,Partial Match
5075,1302-2233439INSC-(22-23),2233439,Partial Matched,1,1,Partial Match
5076,1641-2233441INSC-(22-23),2233441,Partial Matched,1,1,Partial Match
5077,1521-2233442INSC-(22-23),2233442,Partial Matched,1,1,Partial Match
5078,1434-2233443INSC-(22-23),2233443,Partial Matched,1,1,Partial Match
5079,1492-2233444INSC-(22-23),2233444,Partial Matched,1,1,Partial Match
5080,1472-2233445INSC-(22-23),2233445,Partial Matched,1,1,Partial Match
5081,1302-2233451INSC-(22-23),2233451,Partial Matched,1,1,Partial Match
5082,1609-2233452INSC-(22-23),2233452,Partial Matched,1,1,Partial Match
